 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,34942566,38,48,5423,56785,1448,0,142.7105263,358.278912,2896,0,1183.020833,692.3513586,1780.292838,2.461181586,411089.0118,3511839.711,32400000,0,34900000,944393.6757,5316015.047,32400000,1,2537358,53986.34043,229481.4176,1525608,43,0,0,0,0,1228,1544,1.08749884,1.373682746,0,2896,715.0344828,768.1889068,590114.1965,0,0,0,1,0,0,0,0,1,723.3488372,142.7105263,1183.020833,1228,0,0,0,0,0,0,38,5423,48,56785,65535,331,11,32,2570966.0,0.0,2570966,2570966,32400000.0,0.0,32400000,32400000,BENIGN
50948,190,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,63157.89474,10526.31579,190.0,0.0,190,190,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,5263.157895,5263.157895,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,31,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,210,2,2,82,254,41,41,41.0,0.0,127,127,127.0,0.0,1600000.0,19047.61905,70.0,114.3153533,202,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,9523.809524,9523.809524,41,127,75.4,47.10413995,2218.8,0,0,0,0,0,0,0,0,1,94.25,41.0,127.0,64,0,0,0,0,0,0,2,82,2,254,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115560614,24,21,3091,8717,1854,0,128.7916667,408.8135515,2160,0,415.0952381,714.9849582,102.1801424,0.389406031,2626377.591,4373516.609,10000000,3,116000000,5024374.522,5014020.726,10100000,3,111000000,5534426.0,5120172.129,10100000,15,0,0,0,0,776,680,0.207683216,0.181722814,0,2160,256.6956522,578.3778799,334520.972,0,0,0,1,0,0,0,0,0,262.4,128.7916667,415.0952381,776,0,0,0,0,0,0,24,3091,21,8717,29200,413,5,32,50827.09091,46751.81907,191789,36634,10000000.0,7726.783593,10000000,9996930,BENIGN
53,100032,2,2,78,254,39,39,39.0,0.0,127,127,127.0,0.0,3318.93794,39.98720409,33344.0,57709.33922,99981,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,40,64,19.99360205,19.99360205,39,127,74.2,48.19958506,2323.2,0,0,0,0,0,0,0,0,1,92.75,39.0,127.0,40,0,0,0,0,0,0,2,78,2,254,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,84108,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,1141.389642,23.77895087,84108.0,0.0,84108,84108,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,11.88947544,11.88947544,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53729,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,32,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,185,2,2,74,262,37,37,37.0,0.0,131,131,131.0,0.0,1816216.216,21621.62162,61.66666667,100.7488627,178,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,10810.81081,10810.81081,37,131,74.6,51.48592041,2650.8,0,0,0,0,0,0,0,0,1,93.25,37.0,131.0,64,0,0,0,0,0,0,2,74,2,262,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,253,2,2,72,270,36,36,36.0,0.0,135,135,135.0,0.0,1351778.656,15810.27668,84.33333333,62.93117934,157,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,7905.13834,7905.13834,36,135,75.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,94.5,36.0,135.0,64,0,0,0,0,0,0,2,72,2,270,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48209,1,1,56,112,56,56,56.0,0.0,112,112,112.0,0.0,3484.826485,41.48602958,48209.0,0.0,48209,48209,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.74301479,20.74301479,56,112,74.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,112.0,56.0,112.0,32,0,0,0,0,0,0,1,56,1,112,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,284,2,2,84,228,42,42,42.0,0.0,114,114,114.0,0.0,1098591.549,14084.50704,94.66666667,79.96457549,187,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,64,64,7042.253521,7042.253521,42,114,70.8,39.43602414,1555.2,0,0,0,0,0,0,0,0,1,88.5,42.0,114.0,64,0,0,0,0,0,0,2,84,2,228,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24344,2,2,82,252,41,41,41.0,0.0,126,126,126.0,0.0,13720.01314,164.3115347,8114.666667,14010.00051,24292,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,40,40,82.15576733,82.15576733,41,126,75.0,46.55641739,2167.5,0,0,0,0,0,0,0,0,1,93.75,41.0,126.0,40,0,0,0,0,0,0,2,82,2,252,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52669,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,7596,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,236,2,2,66,386,33,33,33.0,0.0,193,193,193.0,0.0,1915254.237,16949.15254,78.66666667,52.25259164,139,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,64,64,8474.576271,8474.576271,33,193,97.0,87.6356092,7680.0,0,0,0,0,0,0,0,0,1,121.25,33.0,193.0,64,0,0,0,0,0,0,2,66,2,386,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,975,2,2,72,328,36,36,36.0,0.0,164,164,164.0,0.0,410256.4103,4102.564103,325.0,556.8545591,968,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,2051.282051,2051.282051,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,109.0,36.0,164.0,40,0,0,0,0,0,0,2,72,2,328,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23569,1,1,58,74,58,58,58.0,0.0,74,74,74.0,0.0,5600.577029,84.85722771,23569.0,0.0,23569,23569,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,42.42861386,42.42861386,58,74,63.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,95.0,58.0,74.0,32,0,0,0,0,0,0,1,58,1,74,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,116071867,22,19,2403,3742,1701,0,109.2272727,364.7137079,1460,0,196.9473684,457.167423,52.94133849,0.353229435,2901796.675,4533123.102,10100000,2,116000000,5527231.762,5080268.798,10200000,2,113000000,6271352.056,5101164.248,10200000,2,0,0,0,0,460,392,0.189537746,0.163691689,0,1701,146.3095238,402.9087222,162335.4384,0,0,0,1,0,0,0,0,0,149.8780488,109.2272727,196.9473684,460,0,0,0,0,0,0,22,2403,19,3742,29200,5120,21,20,133532.2727,133649.3312,536500,93036,10100000.0,50240.52524,10100000,9980012,BENIGN
1198,13,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,923076.9231,153846.1538,13.0,0.0,13,13,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,76923.07692,76923.07692,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,119,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48705,1,1,55,126,55,55,55.0,0.0,126,126,126.0,0.0,3716.250898,41.06354584,48705.0,0.0,48705,48705,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,20.53177292,20.53177292,55,126,78.66666667,40.99186911,1680.333333,0,0,0,0,0,0,0,0,1,118.0,55.0,126.0,32,0,0,0,0,0,0,1,55,1,126,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
46235,57,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17543.85965,17543.85965,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,365,308,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52332,34,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,352941.1765,58823.52941,34.0,0.0,34,34,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,29411.76471,29411.76471,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
49975,211,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9478.672986,211.0,0.0,211,211,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,4739.336493,4739.336493,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,118,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,49899,2,2,86,162,43,43,43.0,0.0,81,81,81.0,0.0,4970.03948,80.16192709,16633.0,28802.27288,49891,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,40.08096355,40.08096355,43,81,58.2,20.81345719,433.2,0,0,0,0,0,0,0,0,1,72.75,43.0,81.0,40,0,0,0,0,0,0,2,86,2,162,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,235,2,2,56,568,28,28,28.0,0.0,284,284,284.0,0.0,2655319.149,17021.2766,78.33333333,129.6160998,228,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,8510.638298,8510.638298,28,284,130.4,140.2169747,19660.8,0,0,0,0,0,0,0,0,1,163.0,28.0,284.0,40,0,0,0,0,0,0,2,56,2,568,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,118254706,32,46,978,54079,207,0,30.5625,55.99477942,2860,0,1175.630435,637.8705323,465.57978,0.6595932,1535775.403,9419133.488,58900000,1,118000000,3814667.935,14700000.0,58900000,3,118000000,2625810.178,12300000.0,58900000,1,0,0,0,0,652,932,0.270602339,0.388990862,0,2860,696.9240506,748.0145133,559525.7121,0,0,0,1,0,0,0,0,1,705.8589744,30.5625,1175.630435,652,0,0,0,0,0,0,32,978,46,54079,8192,360,31,20,240537.5,216019.0003,393286,87789,58800000.0,22035.56862,58900000,58800000,BENIGN
53,46886,2,2,104,220,52,52,52.0,0.0,110,110,110.0,0.0,6910.378365,85.31331314,15628.66667,27058.38662,46873,3,10,10.0,0.0,10,10,3,3.0,0.0,3,3,0,0,0,0,40,64,42.65665657,42.65665657,52,110,75.2,31.76790834,1009.2,0,0,0,0,0,0,0,0,1,94.0,52.0,110.0,40,0,0,0,0,0,0,2,104,2,220,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,60702657,15,13,2529,5426,1093,0,168.6,369.2209559,1615,0,417.3846154,649.9860945,131.0486294,0.461264817,2248246.556,4201563.186,10000000,52,60700000,4335904.071,5119446.27,10100000,383,60600000,5051449.0,5210555.281,10100000,225,0,0,0,0,312,332,0.247106152,0.214158665,0,1615,274.3103448,517.1107994,267403.5788,0,0,0,1,0,0,0,0,0,284.1071429,168.6,417.3846154,312,0,0,0,0,0,0,15,2529,13,5426,8192,126,14,20,155900.0,174385.5643,511863,84620,9961126.667,92493.49739,10000000,9775045,BENIGN
53,259,2,2,60,344,30,30,30.0,0.0,172,172,172.0,0.0,1559845.56,15444.01544,86.33333333,147.8016689,257,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,7722.007722,7722.007722,30,172,86.8,77.77660317,6049.2,0,0,0,0,0,0,0,0,1,108.5,30.0,172.0,64,0,0,0,0,0,0,2,60,2,344,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,183,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,1245901.639,21857.9235,61.0,99.59417654,176,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,10928.96175,10928.96175,37,77,53.0,21.9089023,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,64,0,0,0,0,0,0,2,74,2,154,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49477,209,2,1,37,6,31,6,18.5,17.67766953,6,6,6.0,0.0,205741.6268,14354.06699,104.5,143.5426766,206,3,209,209.0,0.0,209,209,0,0.0,0.0,0,0,1,0,0,0,40,20,9569.37799,4784.688995,6,31,18.5,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,24.66666667,18.5,6.0,40,0,0,0,0,0,0,2,37,1,6,980,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30509,2,2,102,220,51,51,51.0,0.0,110,110,110.0,0.0,10554.26268,131.1088531,10169.66667,17608.31719,30502,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,40,65.55442656,65.55442656,51,110,74.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,93.25,51.0,110.0,64,0,0,0,0,0,0,2,102,2,220,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,60693992,15,15,883,7035,501,0,58.86666667,134.0025941,1757,0,469.0,688.3854817,130.4577231,0.494282861,2092896.276,4091407.857,9999140,4,60700000,4335285.143,5096742.58,10000000,1614,60600000,4331636.286,5135708.472,10000000,48,0,0,0,0,312,384,0.24714143,0.24714143,0,1757,255.4193548,523.278815,273820.7183,0,0,0,1,0,0,0,0,1,263.9333333,58.86666667,469.0,312,0,0,0,0,0,0,15,883,15,7035,8192,114,14,20,127007.5,187299.0223,509330,50481,9963478.667,79415.41259,9999140,9801575,BENIGN
53,23632,1,1,45,164,45,45,45.0,0.0,164,164,164.0,0.0,8843.94042,84.6310088,23632.0,0.0,23632,23632,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.3155044,42.3155044,45,164,84.66666667,68.70468203,4720.333333,0,0,0,0,0,0,0,0,1,127.0,45.0,164.0,32,0,0,0,0,0,0,1,45,1,164,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30947,2,2,62,190,31,31,31.0,0.0,95,95,95.0,0.0,8142.954083,129.2532394,10315.66667,17862.06263,30941,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,64.6266197,64.6266197,31,95,56.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,70.75,31.0,95.0,64,0,0,0,0,0,0,2,62,2,190,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,165,2,2,104,136,52,52,52.0,0.0,68,68,68.0,0.0,1454545.455,24242.42424,55.0,55.83009941,114,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,12121.21212,12121.21212,52,68,58.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,73.0,52.0,68.0,64,0,0,0,0,0,0,2,104,2,136,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,49389,4,2,180,202,45,45,45.0,0.0,101,101,101.0,0.0,7734.515783,121.4845411,9877.8,14637.62475,32664,0,32713,10904.33333,18844.44004,32664,0,4,4.0,0.0,4,4,0,0,0,0,104,40,80.98969406,40.49484703,45,101,61.0,27.32520204,746.6666667,0,0,0,0,0,0,0,0,0,71.16666667,45.0,101.0,104,0,0,0,0,0,0,4,180,2,202,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,116124156,29,30,786,21622,411,0,27.10344828,86.1781149,2896,0,720.7333333,897.5623284,192.9658804,0.50807689,2002140.621,3975590.312,10000000,1,116000000,4147291.286,4925459.057,10000000,1,110000000,3803238.207,4943356.027,10000000,1,0,0,0,0,936,968,0.249732708,0.258344181,0,2896,373.4666667,722.6039417,522156.4565,0,0,0,1,0,0,0,0,1,379.7966102,27.10344828,720.7333333,936,0,0,0,0,0,0,29,786,30,21622,29200,126,4,32,27574.33333,42784.49261,163433,15059,9649438.583,1208069.986,10000000,5813508,BENIGN
53,47103,1,1,57,142,57,57,57.0,0.0,142,142,142.0,0.0,4224.783984,42.46014054,47103.0,0.0,47103,47103,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,21.23007027,21.23007027,57,142,85.33333333,49.07477288,2408.333333,0,0,0,0,0,0,0,0,1,128.0,57.0,142.0,32,0,0,0,0,0,0,1,57,1,142,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,362421,1,1,43,137,43,43,43.0,0.0,137,137,137.0,0.0,496.6599618,5.51844402,362421.0,0.0,362421,362421,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,2.75922201,2.75922201,43,137,74.33333333,54.2709253,2945.333333,0,0,0,0,0,0,0,0,1,111.5,43.0,137.0,40,0,0,0,0,0,0,1,43,1,137,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,30992185,15,16,797,11868,473,0,53.13333333,129.9620091,1448,0,741.75,666.9847075,408.6514068,1.00025216,1033072.833,3012523.855,10000000,0,21100000,1507075.571,3642238.307,10200000,68,30800000,2054493.6,4131375.198,10200000,49,0,0,0,0,488,520,0.483992981,0.51625918,0,1448,395.78125,588.6660006,346527.6603,0,0,0,1,0,0,0,0,1,408.5483871,53.13333333,741.75,488,0,0,0,0,0,0,15,797,16,11868,29200,130,3,32,535507.0,509480.3353,895764,175250,10000000.0,18736.91549,10000000,10000000,BENIGN
53,50410,2,2,90,210,45,45,45.0,0.0,105,105,105.0,0.0,5951.200159,79.34933545,16803.33333,29099.89695,50405,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,40,40,39.67466772,39.67466772,45,105,69.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,86.25,45.0,105.0,40,0,0,0,0,0,0,2,90,2,210,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,40077633,2,2,98,242,55,43,49.0,8.485281374,183,59,121.0,87.68124087,8.483534943,0.099806293,13400000.0,22900000.0,39800000,27109,40100000,40100000.0,0.0,40100000,40100000,39800000,39800000.0,0.0,39800000,39800000,0,0,0,0,40,40,0.049903147,0.049903147,43,183,79.0,58.44655678,3416.0,0,0,0,0,0,0,0,0,1,98.75,49.0,121.0,40,0,0,0,0,0,0,2,98,2,242,-1,-1,1,20,267786.0,0.0,267786,267786,39800000.0,0.0,39800000,39800000,BENIGN
53,190,2,2,102,224,51,51,51.0,0.0,112,112,112.0,0.0,1715789.474,21052.63158,63.33333333,107.0996421,187,1,187,187.0,0.0,187,187,2,2.0,0.0,2,2,0,0,0,0,40,40,10526.31579,10526.31579,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51.0,112.0,40,0,0,0,0,0,0,2,102,2,224,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115234174,16,14,517,752,433,0,32.3125,106.8604815,746,0,53.71428571,199.2599495,11.01235819,0.260339437,3973592.207,4860665.629,10000000,32,115000000,7682278.267,4159207.185,10100000,136,111000000,8506458.308,3761868.122,10100000,14209,0,0,0,0,332,424,0.1388477,0.121491737,0,746,40.93548387,151.9427382,23086.5957,0,0,0,1,0,0,0,0,0,42.3,32.3125,53.71428571,332,0,0,0,0,0,0,16,517,14,752,8192,343,15,20,62036.72727,78946.20291,299897,36721,9991140.0,61553.23507,10000000,9806062,BENIGN
50024,157,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12738.8535,157.0,0.0,157,157,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,6369.426752,6369.426752,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,253,2,2,84,204,42,42,42.0,0.0,102,102,102.0,0.0,1138339.921,15810.27668,84.33333333,62.06716792,156,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,64,64,7905.13834,7905.13834,42,102,66.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,82.5,42.0,102.0,64,0,0,0,0,0,0,2,84,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,46603,1,1,64,117,64,64,64.0,0.0,117,117,117.0,0.0,3883.870137,42.91569212,46603.0,0.0,46603,46603,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21.45784606,21.45784606,64,117,81.66666667,30.59956427,936.3333333,0,0,0,0,0,0,0,0,1,122.5,64.0,117.0,20,0,0,0,0,0,0,1,64,1,117,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24254,2,2,70,126,35,35,35.0,0.0,63,63,63.0,0.0,8081.141255,164.9212501,8084.666667,13960.63796,24205,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,80,82.46062505,82.46062505,35,63,46.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,57.75,35.0,63.0,64,0,0,0,0,0,0,2,70,2,126,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,93336,2,2,68,220,34,34,34.0,0.0,110,110,110.0,0.0,3085.626125,42.8559184,31112.0,53872.84248,93319,4,13,13.0,0.0,13,13,4,4.0,0.0,4,4,0,0,0,0,80,64,21.4279592,21.4279592,34,110,64.4,41.62691437,1732.8,0,0,0,0,0,0,0,0,1,80.5,34.0,110.0,80,0,0,0,0,0,0,2,68,2,220,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,705,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2836.879433,705.0,0.0,705,705,705,705.0,0.0,705,705,0,0.0,0.0,0,0,0,0,0,0,64,0,2836.879433,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,339,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,241717,1,1,55,219,55,55,55.0,0.0,219,219,219.0,0.0,1133.557011,8.274138766,241717.0,0.0,241717,241717,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,4.137069383,4.137069383,55,219,109.6666667,94.68544415,8965.333333,0,0,0,0,0,0,0,0,1,164.5,55.0,219.0,32,0,0,0,0,0,0,1,55,1,219,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60524,35408,2,1,38,6,38,0,19.0,26.87005769,6,6,6.0,0.0,1242.657027,84.72661545,17704.0,24918.44297,35324,84,35408,35408.0,0.0,35408,35408,0,0.0,0.0,0,0,1,0,0,0,64,20,56.4844103,28.24220515,0,38,20.5,20.35517952,414.3333333,0,1,0,0,1,0,0,0,0,27.33333333,19.0,6.0,64,0,0,0,0,0,0,2,38,1,6,349,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,170,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1905882.353,23529.41176,56.66666667,92.08872533,163,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,11764.70588,11764.70588,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60593,1,1,47,63,47,47,47.0,0.0,63,63,63.0,0.0,1815.391217,33.00711303,60593.0,0.0,60593,60593,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,16.50355652,16.50355652,47,63,52.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,78.5,47.0,63.0,32,0,0,0,0,0,0,1,47,1,63,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115817964,23,20,2248,7340,1874,0,97.73913043,390.3450941,1760,0,367.0,647.711193,82.78508505,0.371272284,2757570.571,4438004.454,10000000,1,116000000,5264452.909,4999767.309,10100000,45,111000000,5834407.158,5077253.059,10100000,188,0,0,0,0,744,648,0.198587501,0.172684783,0,1874,217.9090909,531.5045699,282497.1078,0,0,0,1,0,0,0,0,0,222.9767442,97.73913043,367.0,744,0,0,0,0,0,0,23,2248,20,7340,29200,391,4,32,65824.36364,95876.32972,354901,36709,10000000.0,7252.087906,10000000,9999501,BENIGN
